-1685865319	-8.429327E8
-1679626262	-8.398131E8
-1679175182	-8.395876E8
-1677941301	-8.389706E8
-1669327331	-8.346637E8
-1659371776	-8.296859E8
-1658245541	-8.2912275E8
-1657382630	-8.286913E8
-1655053340	-8.2752666E8
-1653983886	-8.2699194E8
-1653467288	-8.2673363E8
-1641329449	-8.206647E8
-1636885477	-8.1844275E8
-1630011479	-8.1500576E8
-1629314791	-8.146574E8
-1628985850	-8.144929E8
-1628628187	-8.143141E8
-1626364207	-8.131821E8
-1625413344	-8.127067E8
-1624164534	-8.1208224E8
-1622858428	-8.114292E8
-1621343149	-8.1067155E8
-1616744380	-8.0837216E8
-1616429122	-8.082146E8
-1610028866	-8.0501446E8
-1606723952	-8.03362E8
-1605118197	-8.025591E8
-1602583143	-8.012916E8
-1599337175	-7.996686E8
-1592453977	-7.96227E8
-1592195516	-7.960977E8
-1588486497	-7.9424326E8
-1583852335	-7.9192614E8
-1578109046	-7.890545E8
-1577933794	-7.889669E8
-1577899068	-7.889495E8
-1573308526	-7.866543E8
-1573145324	-7.865727E8
-1572199592	-7.860998E8
-1568151843	-7.840759E8
-1553832768	-7.7691635E8
-1544250864	-7.7212544E8
-1544021970	-7.72011E8
-1541218591	-7.706093E8
-1540589307	-7.7029466E8
-1536012756	-7.680064E8
-1533019988	-7.6651E8
-1531734809	-7.658674E8
-1528491334	-7.642457E8
-1527510003	-7.63755E8
-1526037557	-7.6301875E8
-1522725411	-7.613627E8
-1518704125	-7.5935206E8
-1516646243	-7.5832314E8
-1507854978	-7.539275E8
-1494817026	-7.474085E8
-1484877341	-7.4243866E8
-1483834188	-7.419171E8
-1478056960	-7.390285E8
-1470256029	-7.35128E8
-1468673497	-7.343368E8
-1467902773	-7.3395136E8
-1467741675	-7.3387085E8
-1466144410	-7.330722E8
-1465759160	-7.3287955E8
-1453826596	-7.269133E8
-1452074304	-7.260371E8
-1451050369	-7.255252E8
-1447729479	-7.2386477E8
-1438688494	-7.1934426E8
-1437485808	-7.187429E8
-1436607058	-7.1830355E8
-1431281505	-7.1564077E8
-1422820944	-7.114105E8
-1420058750	-7.100294E8
-1417499018	-7.087495E8
-1416949701	-7.084749E8
-1413529031	-7.0676454E8
-1401075873	-7.005379E8
-1400984333	-7.0049216E8
-1400530847	-7.002654E8
-1393115171	-6.965576E8
-1388872794	-6.944364E8
-1388255649	-6.941278E8
-1387428178	-6.937141E8
-1384133573	-6.920668E8
-1381118537	-6.905593E8
-1371672465	-6.858362E8
-1366781134	-6.833906E8
-1365718585	-6.8285926E8
-1363094109	-6.815471E8
-1362712975	-6.813565E8
-1362428710	-6.8121434E8
-1358594950	-6.792975E8
-1357592267	-6.7879616E8
-1351549965	-6.75775E8
-1347627993	-6.73814E8
-1337855330	-6.689277E8
-1337497127	-6.6874854E8
-1335602329	-6.6780115E8
-1332422106	-6.662111E8
-1324452887	-6.622264E8
-1318023910	-6.59012E8
-1313835413	-6.569177E8
-1312650611	-6.563253E8
-1309736829	-6.548684E8
-1309301614	-6.546508E8
-1309297930	-6.5464896E8
-1307808633	-6.539043E8
-1307559791	-6.537799E8
-1305561723	-6.5278086E8
-1305141686	-6.525708E8
-1300505581	-6.502528E8
-1298383082	-6.4919155E8
-1296240183	-6.4812006E8
-1290939060	-6.454695E8
-1288259091	-6.4412954E8
-1287702391	-6.438512E8
-1287509567	-6.4375475E8
-1272386806	-6.361934E8
-1271096506	-6.355482E8
-1268117672	-6.340588E8
-1266978206	-6.334891E8
-1264676497	-6.3233824E8
-1262176746	-6.310884E8
-1256241307	-6.2812064E8
-1251354495	-6.2567725E8
-1251119069	-6.2555955E8
-1246690607	-6.233453E8
-1243475974	-6.21738E8
-1241646791	-6.208234E8
-1239286319	-6.1964314E8
-1232291147	-6.161456E8
-1230626190	-6.153131E8
-1221669007	-6.108345E8
-1219663609	-6.098318E8
-1212139959	-6.0606995E8
-1208274907	-6.041375E8
-1197020291	-5.9851014E8
-1196737632	-5.9836883E8
-1193565325	-5.9678266E8
-1188629291	-5.943146E8
-1186809147	-5.9340454E8
-1180438648	-5.902193E8
-1177193501	-5.8859674E8
-1167261620	-5.836308E8
-1164034441	-5.820172E8
-1161367116	-5.806836E8
-1159119783	-5.795599E8
-1157543661	-5.7877184E8
-1155980287	-5.7799014E8
-1152560287	-5.762801E8
-1151267786	-5.756339E8
-1135069496	-5.675347E8
-1133613454	-5.668067E8
-1131658406	-5.658292E8
-1128195415	-5.640977E8
-1120971993	-5.60486E8
-1119897796	-5.599489E8
-1116008218	-5.580041E8
-1114139325	-5.5706963E8
-1101960607	-5.509803E8
-1101297286	-5.5064864E8
-1095039202	-5.475196E8
-1087658739	-5.438294E8
-1081781715	-5.408909E8
-1078654725	-5.3932736E8
-1073741824	-5.368709E8
-1071132581	-5.355663E8
-1068720514	-5.3436026E8
-1066790304	-5.3339514E8
-1063176874	-5.3158845E8
-1062349292	-5.3117466E8
-1062340670	-5.3117034E8
-1051613307	-5.2580666E8
-1047202891	-5.2360144E8
-1042756007	-5.2137802E8
-1039564131	-5.1978208E8
-1038620086	-5.1931005E8
-1036614077	-5.1830704E8
-1036323418	-5.181617E8
-1036265511	-5.1813277E8
-1033995050	-5.1699754E8
-1028280173	-5.141401E8
-1026028940	-5.1301446E8
-1015906922	-5.0795347E8
-1012181012	-5.060905E8
-1011977317	-5.0598867E8
-1010238439	-5.0511923E8
-1003583610	-5.017918E8
-1002367447	-5.011837E8
-1001854087	-5.0092704E8
-1001811786	-5.009059E8
-1000267731	-5.0013386E8
-994333109	-4.9716656E8
-994075477	-4.9703773E8
-993886863	-4.9694342E8
-986837833	-4.934189E8
-984154857	-4.9207744E8
-977844488	-4.8892224E8
-977525307	-4.8876266E8
-974012842	-4.8700643E8
-970423883	-4.8521194E8
-964948386	-4.824742E8
-962192134	-4.8109606E8
-958798231	-4.793991E8
-952301951	-4.7615098E8
-952118966	-4.760595E8
-951650260	-4.7582512E8
-949742132	-4.7487107E8
-947062835	-4.7353142E8
-944335137	-4.7216758E8
-942943793	-4.714719E8
-934890070	-4.6744502E8
-932036370	-4.6601818E8
-929266245	-4.6463312E8
-929111885	-4.6455594E8
-929104093	-4.6455203E8
-920541984	-4.6027098E8
-914773006	-4.573865E8
-911069261	-4.5553462E8
-910988005	-4.55494E8
-907623089	-4.5381155E8
-906248677	-4.5312435E8
-901988629	-4.509943E8
-901410814	-4.507054E8
-900600096	-4.5030003E8
-898159076	-4.4907955E8
-896309580	-4.4815478E8
-889620220	-4.448101E8
-888059429	-4.4402973E8
-885946976	-4.429735E8
-882013514	-4.4100675E8
-881218797	-4.406094E8
-878367253	-4.391836E8
-873363324	-4.3668166E8
-868066491	-4.3403325E8
-861527559	-4.3076378E8
-859469167	-4.297346E8
-858598297	-4.2929914E8
-857980660	-4.2899034E8
-855000194	-4.275001E8
-853411416	-4.267057E8
-852749361	-4.263747E8
-847781653	-4.238908E8
-846937919	-4.2346896E8
-846772151	-4.2338608E8
-842658706	-4.2132934E8
-842353037	-4.211765E8
-837821648	-4.1891082E8
-834421082	-4.1721053E8
-828886247	-4.1444314E8
-818976523	-4.0948826E8
-817330849	-4.0866544E8
-812345323	-4.0617267E8
-811234160	-4.056171E8
-807999974	-4.04E8
-794875059	-3.9743754E8
-793568004	-3.96784E8
-789658195	-3.948291E8
-787829355	-3.939147E8
-781014063	-3.9050704E8
-778630999	-3.893155E8
-777951031	-3.8897552E8
-777369273	-3.8868464E8
-775506342	-3.8775318E8
-775098835	-3.875494E8
-773473040	-3.867365E8
-771301422	-3.8565072E8
-768737340	-3.8436867E8
-767176614	-3.8358832E8
-763979772	-3.819899E8
-757629068	-3.7881453E8
-756811667	-3.7840582E8
-755567295	-3.7778365E8
-749491316	-3.7474566E8
-748736481	-3.7436826E8
-748086370	-3.740432E8
-746766278	-3.7338314E8
-743849420	-3.719247E8
-735193261	-3.6759664E8
-731021545	-3.655108E8
-730243638	-3.6512182E8
-721402755	-3.6070138E8
-721256116	-3.6062806E8
-720729638	-3.6036483E8
-710931856	-3.5546592E8
-705712955	-3.5285648E8
-704464127	-3.5223206E8
-703608352	-3.5180416E8
-702203450	-3.5110173E8
-696592314	-3.4829616E8
-696022017	-3.48011E8
-694143871	-3.4707194E8
-692747606	-3.463738E8
-687834117	-3.4391706E8
-686116356	-3.4305818E8
-671675236	-3.3583763E8
-666607456	-3.3330374E8
-655540258	-3.2777014E8
-655279176	-3.2763958E8
-653636793	-3.268184E8
-647269606	-3.236348E8
-646400522	-3.2320026E8
-637992879	-3.1899645E8
-634377088	-3.1718854E8
-634314444	-3.1715722E8
-623219975	-3.1161E8
-618908193	-3.094541E8
-618143014	-3.0907152E8
-616460952	-3.0823046E8
-601505553	-3.0075277E8
-600445247	-3.0022262E8
-600265641	-3.0013283E8
-595051105	-2.9752557E8
-593987918	-2.9699395E8
-589418520	-2.9470925E8
-587560598	-2.937803E8
-587356065	-2.9367805E8
-585397838	-2.926989E8
-580604188	-2.9030208E8
-579568643	-2.8978432E8
-577439777	-2.887199E8
-566815333	-2.8340768E8
-566444213	-2.832221E8
-564866688	-2.8243334E8
-559408369	-2.797042E8
-555298180	-2.776491E8
-555189839	-2.775949E8
-554167823	-2.770839E8
-548861426	-2.7443072E8
-547418704	-2.7370934E8
-544020081	-2.7201005E8
-541305035	-2.706525E8
-541021245	-2.7051062E8
-539639108	-2.6981955E8
-539602930	-2.6980147E8
-537553226	-2.687766E8
-535762354	-2.6788118E8
-528042332	-2.6402117E8
-516617864	-2.5830893E8
-515091418	-2.5754571E8
-513835378	-2.569177E8
-512578912	-2.5628946E8
-511546062	-2.5577302E8
-506385521	-2.5319277E8
-505745562	-2.5287278E8
-505331508	-2.5266576E8
-502014615	-2.5100731E8
-497802355	-2.4890118E8
-496523140	-2.4826157E8
-493814095	-2.4690704E8
-493602115	-2.4680106E8
-492170605	-2.460853E8
-488941213	-2.4447061E8
-488215721	-2.4410786E8
-483002886	-2.4150144E8
-471443223	-2.3572162E8
-467569836	-2.3378491E8
-466181410	-2.330907E8
-464742653	-2.3237133E8
-454310593	-2.271553E8
-448018368	-2.2400918E8
-445210501	-2.2260525E8
-443161136	-2.2158058E8
-437359361	-2.1867968E8
-435709057	-2.1785453E8
-431035049	-2.1551752E8
-430616935	-2.1530846E8
-426824188	-2.134121E8
-426659048	-2.1332952E8
-425512231	-2.1275611E8
-424643024	-2.123215E8
-418465292	-2.0923264E8
-413569785	-2.067849E8
-411619785	-2.0580989E8
-411276276	-2.0563814E8
-407215639	-2.0360782E8
-405368089	-2.0268405E8
-397689878	-1.9884494E8
-394622281	-1.9731114E8
-384973690	-1.9248685E8
-384904098	-1.9245205E8
-377491968	-1.8874598E8
-370260854	-1.8513043E8
-367844804	-1.839224E8
-361288084	-1.8064405E8
-359919911	-1.7995995E8
-351533605	-1.757668E8
-348459158	-1.7422958E8
-319968208	-1.599841E8
-315004365	-1.5750218E8
-297378720	-1.4868936E8
-296220621	-1.481103E8
-286602846	-1.4330142E8
-286297470	-1.4314874E8
-284859588	-1.424298E8
-281184570	-1.4059229E8
-280808327	-1.4040416E8
-272919925	-1.3645997E8
-265552284	-1.3277614E8
-263422628	-1.3171131E8
-259074066	-1.2953703E8
-257948727	-1.2897436E8
-256292770	-1.2814638E8
-251161491	-1.25580744E8
-246615312	-1.23307656E8
-242538906	-1.2126946E8
-238990652	-1.1949533E8
-238088394	-1.190442E8
-237072835	-1.1853642E8
-232358053	-1.1617902E8
-229938663	-1.1496933E8
-229608672	-1.1480434E8
-225370781	-1.1268539E8
-218477404	-1.092387E8
-202311416	-1.0115571E8
-199512995	-9.97565E7
-199269458	-9.963473E7
-198987329	-9.949366E7
-190915593	-9.54578E7
-190003001	-9.50015E7
-189795026	-9.489751E7
-189427009	-9.47135E7
-186019847	-9.300992E7
-172371353	-8.618568E7
-170739554	-8.536978E7
-169339936	-8.466997E7
-165261020	-8.263051E7
-161088990	-8.05445E7
-159367657	-7.968383E7
-157192319	-7.859616E7
-157053481	-7.8526744E7
-156810823	-7.840541E7
-152447348	-7.622367E7
-151583373	-7.579169E7
-146143381	-7.307169E7
-139634126	-6.9817064E7
-136303796	-6.8151896E7
-128755684	-6.437784E7
-125987778	-6.299389E7
-123206932	-6.1603464E7
-120070946	-6.003547E7
-119457491	-5.9728744E7
-112614484	-5.630724E7
-107143698	-5.357185E7
-105540697	-5.2770348E7
-104007780	-5.200389E7
-103956460	-5.197823E7
-100184404	-5.00922E7
-99703213	-4.985161E7
-97764270	-4.8882136E7
-94673615	-4.733681E7
-93533852	-4.676693E7
-88643042	-4.432152E7
-84078620	-4.203931E7
-79824291	-3.9912144E7
-79401441	-3.970072E7
-77910596	-3.8955296E7
-74481003	-3.72405E7
-66500352	-3.3250176E7
-56605776	-2.8302888E7
-56329555	-2.8164778E7
-51278153	-2.5639076E7
-49014887	-2.4507444E7
-45795798	-2.28979E7
-43322610	-2.1661304E7
-40244504	-2.0122252E7
-39702539	-1.985127E7
-21154731	-1.0577366E7
-20000000	-1.0E7
-19999999	-1.0E7
-19999998	-9999999.0
-15098685	-7549342.5
-10000002	-5000001.0
-10000001	-5000000.5
-10000000	-5000000.0
-9999999	-4999999.5
-9999998	-4999999.0
-8388610	-4194305.0
-8388609	-4194304.5
-8388608	-4194304.0
-8388607	-4194303.5
-8388606	-4194303.0
-4194306	-2097153.0
-4194305	-2097152.5
-4194304	-2097152.0
-4194303	-2097151.5
-4194302	-2097151.0
-2663213	-1331606.5
-2097154	-1048577.0
-2097153	-1048576.5
-2097152	-1048576.0
-2097151	-1048575.5
-2097150	-1048575.0
-1048578	-524289.0
-1048577	-524288.5
-1048576	-524288.0
-1048575	-524287.5
-1048574	-524287.0
-524290	-262145.0
-524289	-262144.5
-524288	-262144.0
-524287	-262143.5
-524286	-262143.0
-262146	-131073.0
-262145	-131072.5
-262144	-131072.0
-262143	-131071.5
-262142	-131071.0
-131074	-65537.0
-131073	-65536.5
-131072	-65536.0
-131071	-65535.5
-131070	-65535.0
-65538	-32769.0
-65537	-32768.5
-65536	-32768.0
-65535	-32767.5
-65534	-32767.0
-32770	-16385.0
-32769	-16384.5
-32768	-16384.0
-32767	-16383.5
-32766	-16383.0
-16386	-8193.0
-16385	-8192.5
-16384	-8192.0
-16383	-8191.5
-16382	-8191.0
-8194	-4097.0
-8193	-4096.5
-8192	-4096.0
-8191	-4095.5
-8190	-4095.0
-4098	-2049.0
-4097	-2048.5
-4096	-2048.0
-4095	-2047.5
-4094	-2047.0
-2050	-1025.0
-2049	-1024.5
-2048	-1024.0
-2047	-1023.5
-2046	-1023.0
-1026	-513.0
-1025	-512.5
-1024	-512.0
-1023	-511.5
-1022	-511.0
-514	-257.0
-513	-256.5
-512	-256.0
-511	-255.5
-510	-255.0
-258	-129.0
-257	-128.5
-256	-128.0
-255	-127.5
-254	-127.0
-130	-65.0
-129	-64.5
-128	-64.0
-127	-63.5
-126	-63.0
-66	-33.0
-65	-32.5
-64	-32.0
-63	-31.5
-62	-31.0
-34	-17.0
-33	-16.5
-32	-16.0
-31	-15.5
-30	-15.0
-18	-9.0
-17	-8.5
-16	-8.0
-15	-7.5
-14	-7.0
-10	-5.0
-9	-4.5
-8	-4.0
-7	-3.5
-6	-3.0
-5	-2.5
-4	-2.0
-3	-1.5
-2	-1.0
-1	-0.5
0	0.0
1	0.5
2	1.0
3	1.5
4	2.0
5	2.5
6	3.0
7	3.5
8	4.0
9	4.5
10	5.0
14	7.0
15	7.5
16	8.0
17	8.5
18	9.0
30	15.0
31	15.5
32	16.0
33	16.5
34	17.0
62	31.0
63	31.5
64	32.0
65	32.5
66	33.0
126	63.0
127	63.5
128	64.0
129	64.5
130	65.0
254	127.0
255	127.5
256	128.0
257	128.5
258	129.0
510	255.0
511	255.5
512	256.0
513	256.5
514	257.0
1022	511.0
1023	511.5
1024	512.0
1025	512.5
1026	513.0
2046	1023.0
2047	1023.5
2048	1024.0
2049	1024.5
2050	1025.0
4094	2047.0
4095	2047.5
4096	2048.0
4097	2048.5
4098	2049.0
8190	4095.0
8191	4095.5
8192	4096.0
8193	4096.5
8194	4097.0
16382	8191.0
16383	8191.5
16384	8192.0
16385	8192.5
16386	8193.0
32766	16383.0
32767	16383.5
32768	16384.0
32769	16384.5
32770	16385.0
65534	32767.0
65535	32767.5
65536	32768.0
65537	32768.5
65538	32769.0
131070	65535.0
131071	65535.5
131072	65536.0
131073	65536.5
131074	65537.0
262142	131071.0
262143	131071.5
262144	131072.0
262145	131072.5
262146	131073.0
524286	262143.0
524287	262143.5
524288	262144.0
524289	262144.5
524290	262145.0
1048574	524287.0
1048575	524287.5
1048576	524288.0
1048577	524288.5
1048578	524289.0
2097150	1048575.0
2097151	1048575.5
2097152	1048576.0
2097153	1048576.5
2097154	1048577.0
4194302	2097151.0
4194303	2097151.5
4194304	2097152.0
4194305	2097152.5
4194306	2097153.0
6708801	3354400.5
7671096	3835548.0
8388606	4194303.0
8388607	4194303.5
8388608	4194304.0
8388609	4194304.5
8388610	4194305.0
9999998	4999999.0
9999999	4999999.5
10000000	5000000.0
10000001	5000000.5
10000002	5000001.0
18257702	9128851.0
19999998	9999999.0
19999999	1.0E7
20000000	1.0E7
22394787	1.1197394E7
23523397	1.1761698E7
25590443	1.2795222E7
29832133	1.4916066E7
36852036	1.8426018E7
39627519	1.981376E7
52773038	2.638652E7
59602838	2.980142E7
60356046	3.0178024E7
62373873	3.1186936E7
63796864	3.1898432E7
63956210	3.1978104E7
72633554	3.6316776E7
74047433	3.7023716E7
77309349	3.8654676E7
78757705	3.9378852E7
79848840	3.992442E7
89512185	4.4756092E7
90850195	4.5425096E7
95051620	4.752581E7
104760394	5.2380196E7
112963374	5.648169E7
115719688	5.7859844E7
118121039	5.906052E7
118341331	5.9170664E7
121008731	6.0504364E7
127743490	6.3871744E7
128963627	6.4481812E7
132026957	6.601348E7
132618557	6.630928E7
134270802	6.71354E7
135480107	6.7740056E7
148725119	7.436256E7
150610512	7.5305256E7
155598160	7.779908E7
161302502	8.065125E7
161677032	8.083851E7
165058770	8.2529384E7
169472517	8.473626E7
171277604	8.56388E7
175896522	8.7948264E7
183441405	9.17207E7
187389889	9.369494E7
195367216	9.768361E7
199633777	9.981689E7
205549424	1.0277471E8
208015562	1.04007784E8
210330546	1.0516527E8
210528340	1.0526417E8
211059624	1.0552981E8
219861853	1.0993093E8
226739277	1.1336964E8
227896631	1.1394831E8
238204736	1.1910237E8
246424048	1.23212024E8
246706555	1.2335328E8
246730140	1.2336507E8
248858896	1.2442945E8
252812523	1.26406264E8
253244901	1.2662245E8
256229791	1.281149E8
260971811	1.304859E8
266375562	1.33187784E8
267157231	1.33578616E8
270930322	1.3546517E8
277094975	1.3854749E8
281880111	1.4094005E8
283872321	1.4193616E8
284215954	1.4210798E8
285386588	1.426933E8
287911511	1.4395576E8
291705831	1.4585291E8
296901903	1.4845094E8
297410345	1.4870517E8
298008624	1.4900432E8
299508110	1.4975405E8
301842328	1.5092117E8
316848616	1.584243E8
331899889	1.6594995E8
334920158	1.6746008E8
335945269	1.6797264E8
337709995	1.6885499E8
338060949	1.6903048E8
345511138	1.7275557E8
356301943	1.7815098E8
358447736	1.7922387E8
360488994	1.802445E8
371244138	1.8562206E8
378729621	1.8936482E8
384276587	1.9213829E8
385549353	1.9277467E8
385612526	1.9280626E8
388833627	1.9441682E8
397294435	1.9864722E8
398450979	1.9922549E8
399036550	1.9951827E8
400899460	2.0044973E8
401862406	2.009312E8
403575271	2.0178763E8
404095980	2.0204798E8
414098511	2.0704925E8
418452022	2.0922602E8
424246963	2.1212349E8
427688760	2.1384438E8
431643909	2.1582195E8
432376907	2.1618845E8
433160332	2.1658016E8
435534870	2.1776744E8
442717580	2.2135878E8
444749780	2.223749E8
447059578	2.235298E8
447232974	2.2361648E8
447831825	2.2391592E8
450383851	2.2519192E8
450406288	2.2520314E8
451938607	2.259693E8
457737068	2.2886853E8
458689960	2.2934498E8
459757132	2.2987856E8
474059876	2.3702994E8
476452512	2.3822626E8
478901183	2.394506E8
479033150	2.3951658E8
480472954	2.4023648E8
488109981	2.4405499E8
493635000	2.468175E8
496255295	2.4812765E8
502380216	2.5119011E8
502697411	2.513487E8
502872059	2.5143603E8
508058728	2.5402936E8
509252541	2.5462627E8
511209878	2.5560494E8
511357483	2.5567874E8
511427938	2.5571397E8
518154502	2.5907725E8
524911919	2.6245595E8
526426613	2.6321331E8
527377978	2.63689E8
533142822	2.6657141E8
533885122	2.6694256E8
535298787	2.6764939E8
545337198	2.726686E8
545398201	2.726991E8
545859947	2.7293E8
547506290	2.7375315E8
552102186	2.760511E8
557101208	2.785506E8
568575609	2.842878E8
569880950	2.8494048E8
570635711	2.8531786E8
570857678	2.8542883E8
573403858	2.8670192E8
574380803	2.871904E8
581314491	2.9065725E8
582108133	2.9105408E8
582484799	2.912424E8
591526221	2.957631E8
594196504	2.9709824E8
598892102	2.9944605E8
599319300	2.9965965E8
601826498	3.0091325E8
608416342	3.0420816E8
611939776	3.059699E8
617088466	3.0854422E8
621836101	3.1091805E8
622212317	3.1110614E8
630968878	3.1548445E8
631448101	3.1572406E8
633176459	3.1658822E8
634112720	3.1705635E8
638554547	3.1927728E8
649519772	3.2475987E8
650604258	3.2530214E8
652316670	3.2615834E8
655118929	3.2755946E8
663145175	3.3157258E8
663635348	3.3181766E8
665157026	3.3257853E8
666150360	3.3307517E8
669071717	3.3453587E8
669744912	3.3487245E8
675281163	3.3764058E8
679767508	3.3988374E8
680051854	3.4002592E8
682888559	3.414443E8
686235631	3.4311782E8
687569427	3.437847E8
693140247	3.465701E8
693312919	3.4665645E8
696401723	3.4820086E8
696735451	3.483677E8
698605764	3.4930288E8
700080649	3.5004032E8
705820777	3.529104E8
705903845	3.5295194E8
708267298	3.5413366E8
709108545	3.5455427E8
712033435	3.560167E8
713792759	3.568964E8
717514620	3.587573E8
730598790	3.652994E8
738740641	3.6937034E8
745440376	3.727202E8
746560554	3.732803E8
750213343	3.7510666E8
751966127	3.7598307E8
757118070	3.7855904E8
760243499	3.8012176E8
767172253	3.835861E8
769125132	3.8456256E8
773610898	3.8680544E8
780476765	3.9023837E8
786872984	3.9343648E8
790365194	3.951826E8
795943905	3.9797197E8
807202615	4.036013E8
813877859	4.0693894E8
819364820	4.096824E8
821148695	4.1057434E8
824031224	4.120156E8
828467525	4.1423376E8
831779443	4.1588973E8
833475309	4.1673766E8
837935549	4.1896778E8
839633064	4.1981654E8
859741515	4.2987075E8
863128503	4.3156426E8
865883599	4.329418E8
872863501	4.3643174E8
875336152	4.3766806E8
878430718	4.3921536E8
880073211	4.400366E8
887153669	4.4357683E8
889082004	4.44541E8
891252111	4.4562605E8
902140854	4.5107043E8
902651787	4.513259E8
907421321	4.5371066E8
907732331	4.5386618E8
908816734	4.5440835E8
917577463	4.5878874E8
918033426	4.590167E8
918183629	4.590918E8
918617286	4.5930864E8
918974864	4.5948742E8
919316818	4.596584E8
919639768	4.5981987E8
919668819	4.598344E8
925282294	4.6264115E8
935099081	4.6754954E8
941232807	4.7061642E8
942590747	4.7129536E8
944377889	4.7218896E8
944787969	4.72394E8
950884147	4.7544208E8
957066486	4.7853325E8
958789932	4.7939498E8
970714909	4.8535744E8
976839380	4.8841968E8
978364753	4.8918237E8
980577228	4.902886E8
981245243	4.9062262E8
988132163	4.9406608E8
988160299	4.9408016E8
989522636	4.947613E8
991411480	4.9570573E8
993811959	4.96906E8
996865140	4.9843258E8
1011084629	5.055423E8
1022251186	5.111256E8
1024957530	5.1247875E8
1043194726	5.2159738E8
1043817218	5.219086E8
1049593912	5.2479696E8
1052344673	5.2617235E8
1059953884	5.2997693E8
1065919148	5.3295958E8
1067051569	5.335258E8
1070838308	5.3541917E8
1073741824	5.368709E8
1076006480	5.3800326E8
1081910339	5.409552E8
1083777251	5.4188864E8
1086725764	5.433629E8
